,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
491,Cachet Select Katzen Vollnahrung Lachs & Forelle in Gelee,0.35,100 Gramm,Dose 200 Gramm,aldi-sued,Drogerie,0.18
492,Cachet / Aldi Süd Classic Katzenvollnahrung Huhn,0.35,100 Gramm,Dose 415 Gramm,aldi-sued,Drogerie,0.08
493,"Cachet / Aldi Süd Classic Katzenvollnahrung Wild, Geflügel & Karotten",0.35,100 Gramm,Dose 415 Gramm,aldi-sued,Drogerie,0.08
494,Romeo SELECT Hunde- Dental-Snacks Mega Kaubarren,1.29,Preis pro Stück,Beutel 3 Stück,aldi-sued,Drogerie,0.43
495,Romeo SELECT Hunde- Dental-Snacks Gefüllte Kaurollen,1.29,Preis pro Stück,Beutel 5 Stück,aldi-sued,Drogerie,0.26
496,Romeo SELECT Hunde- Dental-Snacks Harte Kaurollen,1.29,Preis pro Stück,Beutel 3 Stück,aldi-sued,Drogerie,0.43
497,Romeo SELECT Gelenk-Fit,1.29,Preis pro Stück,Beutel 7 Stück,aldi-sued,Drogerie,0.18
498,Romeo CLASSIC Hunde-Vollnahrung Mit 3 Sorten Fleisch,0.85,100 Gramm,Dose 1240 Gramm,aldi-sued,Drogerie,0.06899999999999999
499,Tandil Ultra Plus Tabs 18=36 Tabs,3.49,Preis pro Waschladung,Packung 18 Waschladungen,aldi-sued,Drogerie,0.0
500,Tandil Ultra Plus Colour Tabs 18=36 Tabs,3.49,Preis pro Waschladung,Packung 18 Waschladungen,aldi-sued,Drogerie,0.0
501,KÜR Haircare Haarkur Anti-Haarbruch,0.89,100 ml,Tube 150 ML,aldi-sued,Drogerie,0.59
502,KÜR Haircare Haarkur Extra leicht,0.89,100 ml,Tube 150 ML,aldi-sued,Drogerie,0.59
503,KÜR Haircare Haarkur Farbschutz,0.89,100 ml,Tube 150 ML,aldi-sued,Drogerie,0.59
504,KÜR Haircare Haarkur Express,0.89,100 ml,Tube 150 ML,aldi-sued,Drogerie,0.59
505,KÜR Basic Shampoo Kiwi & Joghurt,0.75,100 ml,Flasche Kunststoff 500 ML,aldi-sued,Drogerie,0.15
506,KÜR Basic Shampoo Nutri-Glanz,0.75,100 ml,Flasche Kunststoff 500 ML,aldi-sued,Drogerie,0.15
507,Lacura Beauty Kajalstift,0.99,Preis pro Waschladung,Flasche Kunststoff 50 Waschladungen,aldi-sued,Drogerie,0.02
508,Tandil Soft Weichspüler Konzentrat Bewährte Frische,4.95,Preis pro Stück,Packung 1 Stück,aldi-sued,Drogerie,4.95
509,Prince 5 Klingen Rasierer Maximum Nassrasierer inkl. 3 Rasierklingen,4.95,Preis pro Stück,Packung 4 Stück,aldi-sued,Drogerie,1.24
510,Prince Ersatzklingen für 5 Klingen Rasierer,0.75,100 ml,Flasche Kunststoff 1 L,aldi-sued,Drogerie,0.075
511,Zekol Alles Reiniger Lemon,0.75,100 ml,Flasche Kunststoff 1 L,aldi-sued,Drogerie,0.075
512,Zekol Alles Reiniger Oxygen,1.55,100 ml,XXL Tube 125 ML,aldi-sued,Drogerie,1.24
513,Ombia Body Deo Roll-on Man mit Aloe Vera,0.55,100 ml,Dose 50 ML,aldi-sued,Drogerie,1.1
514,VibaSept Hygiene Spray,1.99,100 ml,Spraydose 250 ML,aldi-sued,Drogerie,0.8
515,ST. BENEDIKT Venen-Aktiv-Creme,2.29,100 Gramm,Tube 100 Gramm,aldi-sued,Drogerie,2.29
516,ST. BENEDIKT Franzbranntwein,2.59,100 ml,Flasche Glas 500 ML,aldi-sued,Drogerie,0.518
517,ST. BENEDIKT Baldrian + Hopfen Dragees zur Beruhigung,3.99,Preis pro 100 Stück,Packung 120 Stück,aldi-sued,Drogerie,3.33
518,Koppa / Aldi Süd Hundenahrung mit Rind,0.79,100 Gramm,Dose 1240 Gramm,aldi-sued,Drogerie,0.064
519,Fee Soft/Aldi Nord Weichspülerkonzentrat Mineralien Wasserlilie,0.89,100 ml,Flasche Kunststoff 1.5 L,aldi-sued,Drogerie,0.059
520,KÜR Basic Shampoo Walnuss,0.65,100 ml,Flasche Kunststoff 500 ML,aldi-sued,Drogerie,0.13
521,"Gut & Günstig Toilettenpapier 10-er-Pack 3-lagig, 10 x 200 Blatt",2.75,Preis pro 1000 Blatt,Packung 2000 Blatt,edeka,Drogerie,1.38
522,gut & günstig Grill & Kamin Anzünder aus Holz & Wachs,0.89,Preis pro Stück,Packung 32 Stück,edeka,Drogerie,0.03
523,Hipp Kinder Bio Pasta Mini-Rigatoni in Gemüse-Sahnesauce,1.55,100 Gramm,Packung 260 Gramm,edeka,Drogerie,0.6
524,Vernel Aroma Therapie Sensual,1.29,100 ml,Flasche Kunststoff 750 ML,edeka,Drogerie,0.172
525,"Elkos Body Care Rasierschaum fresh, for Men",0.99,100 ml,Dosierflasche 300 ML,edeka,Drogerie,0.33
526,Gut & günstig Trocknertücher,1.45,Preis pro Stück,Packung 25 Stück,edeka,Drogerie,0.06
527,"gut & günstig Scheiben Frostschutz gebrauchsfertig, bis minus 30 Grad",3.99,100 ml,Kanister 5 L,edeka,Drogerie,0.08
528,Gut & Günstig Feuchte Allzwecktücher,1.59,Preis pro 100 Stück,Packung 80 Stück,edeka,Drogerie,1.99
529,"Gut & Günstig Spezial Salz für Spülmaschinen, grob",0.99,100 Gramm,Packung 2 KG,edeka,Drogerie,0.05
530,"Bebivita Trink-Mahlzeit Vanille,ab dem 6. Monat,  2 x 250 ml",1.65,100 ml,Packung 500 ML,edeka,Drogerie,0.32999999999999996
531,"Hipp Milchbrei Schlaf gut ! Mildes Kartoffelgemüse, ab 8. Monat",1.25,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.66
532,Ariel Pulver Waschmittel Klassik,12.95,Preis pro Waschladung,XXXL Pack 88 Waschladungen,edeka,Drogerie,0.15
533,"Gut & Günstig Taschentücher 15-er supersoft, 4-lagig, 15 x10 Tücher",0.99,Preis pro Stück,Packung 15 Stück,edeka,Drogerie,0.07
534,Gut & Günstig Weichspüler flüssig,1.11,100 ml,Flasche Kunststoff 1 L,edeka,Drogerie,0.11100000000000002
535,Gut & Günstig Colorwaschmittel flüssig,2.69,Preis pro Waschladung,Flasche Kunststoff 20 Waschladungen,edeka,Drogerie,0.13
536,EDEKA Katzenmilch,0.37,100 ml,Getränkekarton 200 ML,edeka,Drogerie,0.19
537,Gut & Günstig Glas-Reiniger,0.99,100 ml,Packung 1 L,edeka,Drogerie,0.099
538,Persil Universal-Megaperls,5.45,Preis pro Waschladung,"Packung 20 WL, 1,35 kg",edeka,Drogerie,0.0
539,Edeka Domino Klumpstreu,2.99,100 ml,Beutel 10 L,edeka,Drogerie,0.03
540,"Gut & Günstig Power-Aktiv 7 Geschirr-Reiniger Tabs 7 in 1, 40 Tabs",2.99,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,7.48
541,"Gut & Günstig Schwamm Tuch 5-er kochfest & hygienisch, 20 x 18 cm",0.85,Preis pro Stück,Packung 5 Stück,edeka,Drogerie,0.17
542,Lenor Weichspüler Aprilfrisch,1.29,100 ml,Flasche Kunststoff 1 L,edeka,Drogerie,0.129
543,EDEKA Samtweich Toilettenpapier 6 x 130 Blatt,1.42,Preis pro 1000 Blatt,"4-er-Pack 204 Blatt, 4 x 51 Blatt",edeka,Drogerie,6.96
544,"Gut & Günstig Küchenrolle 4-er-Pack 3-lagig, 4 x 51 Blatt",0.75,Preis pro 100 Stück,Rolle 40 Stück,edeka,Drogerie,1.88
545,"Gut & Günstig Color Waschmittel super compact,  30 WL",1.69,Preis pro 100 Stück,Packung 75 Stück,edeka,Drogerie,2.25
546,Gut & Günstig Vollwaschmittel 36 Tabs,2.59,Preis pro Waschladung,Flasche Kunststoff 42 Waschladungen,edeka,Drogerie,0.06
547,"Gut & Günstig Müllbeutel 20 Liter, mit Griffen",2.49,Preis pro Stück,Packung 30 Stück,edeka,Drogerie,0.08
548,"Alete Früchtchen Saftige Birnen in Apfel, 4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.41
549,Alete Gemüse mit Kartoffeln und zartem Bio-Hühnchen ab dem 12. Monat,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
550,"Alete Feiner Milchbrei Stracciatella, 2 x 250 g",3.25,100 Gramm,Packung 500 Gramm,edeka,Drogerie,0.65
551,"Alete Grießbrei Keks,  4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.41
552,Alete Spaghetti Bolognese mit Vollkornnudeln ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
553,Alete Gartengemüse mit Reis und Bio-Truthahn ab dem 12. Monat,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
554,Alete Pasta Bolognese ab dem 15. Monat,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
555,Alete Reiner Apfel-Birnen Saft nach dem 4. Monat,1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
556,Alete Karotten mit Kartoffeln und zartem Bio-Lamm ab dem 6. Monat,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
557,"Alete Früchtchen Apfel-Banane-Erdbeere, 4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.41
558,Alete Pfirsiche & Aprikosen in Apfel nach dem 4. Monat,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
559,Alete Früchteriegel Banane-Apfel,0.49,100 Gramm,Riegel 25 Gramm,edeka,Drogerie,1.96
560,Alete Frucht & Getreide Apfel-Traube mit Reis,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
561,"Alete Früchtchen Gartenfrüchte,  4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.41
562,"Alete Jogolino Erdbeere, 4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.413
563,"Alete Puddelino Schokoladen Pudding, 4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.413
564,"Alete Jogolino Aprikose, 4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.413
565,MamAlete Stillsaft Apfel-Traube,1.59,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.318
566,Alete Babys Lieblings-Pasta Brokkoli-Rahm ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
567,"Alete Jogolino Himbeere, 4 x 100 g",1.65,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.413
568,Alete Bio Früh-Karotten nach dem 4. Monat,0.85,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.45
569,Alete Buntes Bio Gemüse-Allerlei nach dem 4. Monat,0.85,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.45
570,Alete Gemüse-Reis mit zarter Bio-Pute nach dem 4. Monat,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
571,Alete Gemüse mit Sternchen-Nudeln und Bio-Schinken ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
572,Alete Karottengemüse mit Reis und zartem Bio-Truthahn ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
573,Alete Milder Baby-Apfel nach dem 4. Monat,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
574,"Alete Rote Frucht & Eisen Apfel-Traube, nach dem 4. Monat",1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
575,Alete Frucht & Multi-Vitamin ab dem 6. Monat,1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
576,Alete Spaghetti Bolognese ab dem 12. Monat,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
577,Alete Milder Apfelsaft nach dem 4. Monat,1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
578,Alete Milder Fenchel-Tee mit Apfelsaft nach dem 4. Monat,1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
579,Alete Frucht & Getreide Banane-Apfel mit Zwieback,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
580,Alete Frucht & Getreide Apfel und Karotte mit Vollkorn,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
581,Alete Milder Apfelsaft nach dem 4. Monat,1.45,100 ml,Flasche Glas 750 ML,edeka,Drogerie,0.193
582,Alete Frucht & Vitamin C Banane-Orange,1.45,100 ml,Flasche Glas 750 ML,edeka,Drogerie,0.193
583,Alete Frucht & Getreide Banane in Apfel mit Vollkorn,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
584,Alete Karotten mit Kartoffeln und feinem Bio-Hühnchen nach dem 4. Monat,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
585,Alete Gemüse mit Sternchen-Nudeln und Bio-Pute ab dem 12. Monat,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
586,Alete Bio-Schinkennudeln mit feinem Gemüse ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
587,"Alete Feiner Milchbrei Keks, 2 x 250 g",3.25,100 Gramm,Packung 500 Gramm,edeka,Drogerie,0.65
588,Alete Gemüse-Lasagne ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
589,Alete Kartoffel-Gemüse mit Bio-Rind ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
590,Alete Pastinaken mit Kartoffeln und zartem Bio-Kalb nach dem 4. Monat,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
591,Alete Bio Rahmspinat mit Kartoffeln nach dem 4. Monat,0.85,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.45
592,Alete Spätzle mit feinem Gemüse und Käse-Sauce ab dem 12. Monat,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
593,Alete Früchte-Karotten Saft nach dem 4. Monat,1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
594,Alete Frucht & Getreide Pfirsich-Apfel mit Babykeks,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
595,"Alete Frucht & Joghurt Erdbeere- Heidelbeere, ab dem 7. Monat",1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
596,Alete Apfel-Pfirsich Saft nach dem 4. Monat,1.15,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.22999999999999998
597,"Alete Frucht & Joghurt Banane-Birne, ab dem 7. Monat",1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
598,Alete Pastinaken mit Kartoffeln und zartem Bio-Lamm ab dem 8. Monat,1.25,100 Gramm,Glas 220 Gramm,edeka,Drogerie,0.57
599,Alete Früchte-Cocktail feinstückig ab dem 8. Monat,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
600,Alete Apfel-Birne feinstückig ab dem 8. Monat,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
601,Alete Träume gut ! Karotten mit mildem Apfel,1.05,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.55
602,"Alete Mahlzeit zum Trinken Keks, 2 x 200 ml",1.75,100 ml,Packung 400 ML,edeka,Drogerie,0.438
603,"Alete Mahlzeit zum Trinken Apfel-Orange-Birne, 2 x 200 ml",1.75,100 ml,Packung 400 ML,edeka,Drogerie,0.438
604,"Alete Mahlzeit zum Trinken Pfirsich-Banane, 2 x 200 ml",1.75,100 ml,Packung 400 ML,edeka,Drogerie,0.438
605,"Alete Mahlzeit zum Trinken Banane, 2 x 200 ml",1.75,100 ml,Packung 400 ML,edeka,Drogerie,0.438
606,"Alete Mahlzeit zum Trinken Apfel mit Karotte, 2 x 200 ml",1.75,100 ml,Packung 400 ML,edeka,Drogerie,0.438
607,"Alete Feiner Milchbrei Stracciatella, ab 6. Monat",3.25,100 Gramm,Packung 450 Gramm,edeka,Drogerie,0.72
608,Alete Rahmkarotten mit Reis & Bio-Geflügel 2 x 250 g,2.49,100 Gramm,Doppelpackung 500 Gramm,edeka,Drogerie,0.5
609,Alete Bio-Schinkennudeln in fruchtiger Tomaten-Sauce 2 x 250 g,2.49,100 Gramm,Doppelpackung 500 Gramm,edeka,Drogerie,0.5
610,Tempo Taschentücher sanft und frei,2.45,Preis pro Stück,"Packung 20 Stück,  20 x 9 Tücher",edeka,Drogerie,0.01
611,Palmolive Geschirrspülmittel Balsam Ultra,1.39,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.27799999999999997
612,"Spee Megaperls Color Neuer Inhalt, 118 + 2 WL,35 kg",2.99,Preis pro Waschladung,Nachfüllpackung 120 Waschladungen,edeka,Drogerie,0.0
613,Hipp Gute-Nacht! Bio Milch-Getreide-Mahlzeit Doppel-Spar-Pack 2 x 500 g,9.49,100 Gramm,Doppelpackung 1000 Gramm,edeka,Drogerie,0.9490000000000001
614,"Gut & Günstig Premium Toilettenpapier  10-er-Pack 4-lagig, 10 x 160 Blatt",3.19,Preis pro 1000 Blatt,Pack 1600 Blatt,edeka,Drogerie,1.99
615,gut & günstig Brillenputztücher streifenfrei,0.95,Preis pro 100 Stück,Packung 50 Stück,edeka,Drogerie,1.9
616,Hipp Blumenkohl mit Kartoffeln,0.95,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.5
617,Hipp Milde Früchte Milder Apfel,0.85,100 Gramm,Glas 125 Gramm,edeka,Drogerie,0.68
618,Hipp Milde Früchte Vorteilsglas Heidelbeeren in Apfel,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
619,Hipp Gemüse-Allerlei,0.95,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.5
620,"Hipp Frucht-Pause Banane in Apfel, 4 x 100 g",1.75,100 Gramm,Packung 400 Gramm,edeka,Drogerie,0.44
621,Hipp Früh-Karotten mit Kartoffeln,0.95,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.5
622,Hipp Gemüse-Risotto,0.95,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.5
623,Hipp Brokkoli-Kartoffeln,0.95,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.5
624,Hipp Milde Früchte Williams-Christ-Birne in Apfel,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
625,Hipp Milde Früchte Vorteilsglas Williams-Christ-Birnen,1.35,100 Gramm,Glas 250 Gramm,edeka,Drogerie,0.54
626,Hipp Milde Früchte Banane und Pfirsich in Apfel,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
627,Hipp Milde Früchte Pfirsiche,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
628,Hipp Milde Früchte Äpfel mit Bananen,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
629,Hipp Milde Früchte Früchte-Dessert,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
630,Hipp Milde Früchte Williams-Christ-Birnen,1.15,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.61
631,"Hipp Milchbrei Vanille, nach dem 4. Monat",1.25,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.66
632,Hipp Soo groß! Reis in Tomatensauce mit püriertem Putenbrustfilet,1.45,100 Gramm,Kunststoffschale 230 Gramm,edeka,Drogerie,0.63
633,Hipp Soo groß! Bandnudeln mit Gemüse und Kalbfleisch,1.45,100 Gramm,Kunststoffschale 230 Gramm,edeka,Drogerie,0.63
634,Hipp Soo groß! Bunter Gemüsereis mit Hühnerfleischbällchen ab 15. Monat,1.55,100 Gramm,Kunststoffschale 250 Gramm,edeka,Drogerie,0.62
635,Hipp Soo groß! Spätzle mit Karotten und Rinderrahm-Geschnetzeltem ab 15. Monat,1.55,100 Gramm,Kunststoffschale 250 Gramm,edeka,Drogerie,0.62
636,Hipp Bio Saft 100% Banane-Apfel,1.25,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.25
637,Hipp Guten-Morgen-Müesli Früchte-Joghurt,1.15,100 Gramm,Glas 160 Gramm,edeka,Drogerie,0.7190000000000001
638,Hipp Bio-Getreide-Brei Schmelzende Reisflocken,2.35,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.94
639,Hipp Bio-Rindfleisch püriert,1.45,100 Gramm,Glas 125 Gramm,edeka,Drogerie,1.16
640,Hipp PRE Anfangsmilch probiotisch,9.49,100 Gramm,Packung 600 Gramm,edeka,Drogerie,1.582
641,Hipp Gute Nacht Karotten mit Mais,1.25,100 Gramm,Glas 190 Gramm,edeka,Drogerie,0.66
642,Hipp Milchbrei Grießbrei probiotisch,2.25,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.9
643,Hipp Bio-Milchbrei Kindergrieß,2.25,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.9
644,"Hipp Milchbrei Erdbeere, probiotisch",2.25,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.9
645,Hipp Milchbrei Waldfrüchte,2.25,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.9
646,"Hipp Bio-Milchbrei Gute Nacht ! Hafer Apfel, ab 8. Monat",2.25,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.9
647,Hipp Bio-Milchbrei Feine Früchte,3.95,100 Gramm,Packung 500 Gramm,edeka,Drogerie,0.79
648,"Hipp Bio-Milchbrei Gute Nacht ! Hafer Apfel, ab 8. Monat",3.95,100 Gramm,Packung 500 Gramm,edeka,Drogerie,0.79
649,Hipp Bio-Milchbrei Schoko Banane,2.25,100 Gramm,Packung 250 Gramm,edeka,Drogerie,0.9
650,Hipp Kinder Bio Pasta Muschelnudeln mit Tomaten und Zucchini,1.55,100 Gramm,Packung 260 Gramm,edeka,Drogerie,0.6
651,Hipp Frucht & Joghurt Banane und Pfirsich in Apfel,1.15,100 Gramm,Glas 160 Gramm,edeka,Drogerie,0.72
652,"Hipp Früchte-Freund Banane-Pfirsich in Apfel,  6 x 50 g",1.85,100 Gramm,Packung 300 Gramm,edeka,Drogerie,0.62
653,Hipp Kleine Mehlspeise Milchreis Apfel,1.15,100 Gramm,Glas 200 Gramm,edeka,Drogerie,0.575
654,Hipp Tee & Frucht Hagebutten-Tee mit rotem Früchtesaft,1.05,100 ml,Flasche Glas 500 ML,edeka,Drogerie,0.21000000000000002
655,Frosch Spiritus Glasreiniger,1.69,100 ml,Sprühflasche 500 ML,edeka,Drogerie,0.33799999999999997
656,Aeroxon Lebensmittelmotten-Falle Für alle Räume,3.69,Preis pro Stück,Packung 2 Stück,edeka,Drogerie,1.85
657,Nivea Hair Care Glättungsshampoo Straight & Easy,2.29,100 ml,Flasche Kunststoff 250 ML,edeka,Drogerie,0.92
658,Nivea Deodorant Roll-on Pure Invisible,2.15,100 ml,Dose 50 ML,edeka,Drogerie,4.3
659,Gut & Günstig Feuchte Allzwecktücher Zitronenfrisch,1.55,Preis pro 100 Stück,Packung 50 Stück,edeka,Drogerie,3.1
660,Gut & Günstig Weichspüler Cool Breeze,1.11,100 ml,Flasche Kunststoff 1 L,edeka,Drogerie,0.11100000000000002
661,Gut & Günstig Haushaltstuch,0.79,Preis pro Stück,Packung 6 Stück,edeka,Drogerie,0.13
662,"Gut & Günstig WC-Duftspüler Lemon, 3 x 55 ml",1.85,Preis pro Stück,Packung 3 Stück,edeka,Drogerie,0.62
663,Gut & Günstig Essig-Reiniger parfümfrei,0.85,100 ml,Flasche Kunststoff 1 L,edeka,Drogerie,0.08499999999999999
664,Gut & Günstig Vollwaschmittel flüssig Ultra Plus,2.69,Preis pro Waschladung,Flasche Kunststoff 20 Waschladungen,edeka,Drogerie,0.13
665,Gut & Günstig Duo-Duftspüler 2 in 1,4.29,Preis pro 100 Stück,Packung 51 Stück,edeka,Drogerie,8.41
666,Gut & Günstig Anti-Kalk-Tabs,0.89,100 Gramm,Packung 1 KG,edeka,Drogerie,0.089
667,Gut & Günstig Color Activ,5.99,Preis pro Waschladung,Packung 60 Waschladungen,edeka,Drogerie,0.1
668,Gut & günstig WC Sticks Ocean,0.99,100 Gramm,Packung 160 Gramm,edeka,Drogerie,0.62
669,Gut & Günstig WC-Duftspüler Ocean,1.85,Preis pro Stück,Packung 3 Stück,edeka,Drogerie,0.62
670,Persil Universal Pulver,12.75,Preis pro Waschladung,"Packung XXL, 65 Wäschen",edeka,Drogerie,0.2
671,Elkos Creme Seife Milch & Honig,0.65,100 ml,Spenderflasche 500 ML,edeka,Drogerie,0.13
672,"Gut & Günstig Mulit-Power Geschirr-Reiniger 7 in 1, 40 Tabs",3.19,Preis pro 100 Stück,Packung 40 Stück,edeka,Drogerie,7.98
673,Lenor Weichspüler Sommerbrise,1.95,100 ml,Flasche 950ml,edeka,Drogerie,0.205
674,"Gut & Günstig Vollwaschmittel super compact,  2,025 kg",3.49,Preis pro Waschladung,Packung 30 Waschladungen,edeka,Drogerie,0.0
675,"Gut & Günstig flüssiges Waschmittel Black Line,  für 40 WL",2.59,100 ml,Flasche Kunststoff 1.5 L,edeka,Drogerie,0.173
676,Gut & Günstig Sprühstärke,0.99,100 ml,Sprühflasche 400 ML,edeka,Drogerie,0.248
677,Gut & Günstig Vlies-Scheuertuch 2er Pack,0.69,Preis pro 1 Meter,Packung 50 Meter,edeka,Drogerie,0.01
678,Gut & Günstig Duo-Fenstertuch,2.79,100 Gramm,Packung 1.5 KG,edeka,Drogerie,0.186
679,Gut & Günstig Frischhaltefolie 50 Meter,1.29,Preis pro Stück,Packung 3 Stück,edeka,Drogerie,0.43
680,Gut & günstig WC Sticks Lemon,0.99,100 Gramm,Packung 160 Gramm,edeka,Drogerie,0.62
681,"Gut & Günstig Supersoft Taschentücher 30-er Pack supersoft, 4-lagig,  30 x 10 Tücher",1.59,Preis pro 1 Meter,Packung 30 Meter,edeka,Drogerie,0.0
682,EDEKA Feuchte Toilettentücher samtweich Nachfüllpack,2.89,Preis pro 100 Stück,Packung 64 Stück,edeka,Drogerie,4.52
683,"Gut & Günstig Maschinen Geschirr-Reiniger 5 in 1, 40 Tabs",0.85,100 Gramm,Dose 1240 Gramm,edeka,Drogerie,0.06899999999999999
684,Gut & Günstig Bügelhilfe,1.99,Preis pro 1000 Blatt,Packung 1600 Blatt,edeka,Drogerie,1.24
685,Gut & Günstig Color Waschmittel Tabs 36 Tabs,0.65,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.13
686,Gut & Günstig Geschirrspülmittel Balsam mit Aloe Vera,0.65,100 ml,Flasche Kunststoff 500 ML,edeka,Drogerie,0.13
687,Gut & Günstig Topf Reiniger 3 Stück,0.39,Preis pro Stück,Packung 3 Stück,edeka,Drogerie,0.13
688,"Gut & Günstig Zarte Häppchen Katzen Nahrung in Sauce, 8  x 100 g",1.69,100 Gramm,Multipackung 800 Gramm,edeka,Drogerie,0.21
689,"Gut & Günstig Zarte Häppchen Katzen Nahrung in Gelee, 8 x 100 g",1.69,100 Gramm,Multipackung 800 Gramm,edeka,Drogerie,0.21
690,"Hipp 3 Folgemilch Bio Doppel-Spar-Pack nach dem 10. Monat, 2 x 500 g",9.49,100 Gramm,Doppelpackung 1000 Gramm,edeka,Drogerie,0.9490000000000001
691,Hipp Karotten mit Kartoffeln und Bio-Rind 4 x 190 g,3.75,100 Gramm,Packung 760 Gramm,edeka,Drogerie,0.49
692,"Hipp Pasta Bambini Spaghetti mit Tomaten und Mozzarella,  4 x 220 g",3.99,100 Gramm,Packung 880 Gramm,edeka,Drogerie,0.45
